No,Tanggal,Nama,Awal,Tambahan,Penjualan,Diambil,Sisa,Total
3182,23/04/2022,Roman Tape,5,6,2,0,9,2
3183,23/04/2022,Donat,0,0,0,0,0,0
3184,23/04/2022,Krumpul,4,4,0,0,8,0
3185,23/04/2022,Tiramisu,15,0,4,0,11,4
3186,24/04/2022,Bronis Kukus,4,0,2,0,2,2
3187,24/04/2022,Bronis Oven,3,0,1,0,2,1
3188,24/04/2022,F 20,1,0,1,0,0,1
3189,24/04/2022,B 20,2,0,1,0,1,1
3190,24/04/2022,F Kacang,0,0,0,0,0,0
3191,24/04/2022,B Kacang,0,0,0,0,0,0
3192,24/04/2022,Marmer Kotak,1,0,0,0,1,0
3193,24/04/2022,Marmer Bulat,2,0,0,0,2,0
3194,24/04/2022,Pandan Kotak,1,0,0,0,1,0
3195,24/04/2022,Pandan Bulat,2,0,1,0,1,1
3196,24/04/2022,Chiffon Keju,0,0,0,0,0,0
3197,24/04/2022,Chiffon Biasa,0,0,0,0,0,0
3198,24/04/2022,Bakpia,0,0,0,0,0,0
3199,24/04/2022,Tawar,2,0,0,0,2,0
3200,24/04/2022,Taker,13,0,0,0,13,0
3201,24/04/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
3202,24/04/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
3203,24/04/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
3204,24/04/2022,Roll Nanas K,0,0,0,0,0,0
3205,24/04/2022,Roll Coklat B,0,0,0,0,0,0
3206,24/04/2022,Roll Coklat K,1,0,0,0,1,0
3207,24/04/2022,Cake Tape,6,0,5,0,1,5
3208,24/04/2022,Cake Spekuk,2,0,2,0,0,2
3209,24/04/2022,Cake Keju,3,0,0,0,3,0
3210,24/04/2022,Cake Keju Meses,4,0,1,0,3,1
3211,24/04/2022,Cake Meses,0,0,0,0,0,0
3212,24/04/2022,Aloha,2,0,1,0,1,1
3213,24/04/2022,Abon,7,0,2,0,5,2
3214,24/04/2022,Ayam,4,6,2,0,8,2
3215,24/04/2022,Almond,0,0,0,0,0,0
3216,24/04/2022,Cocopandan,2,0,0,0,2,0
3217,24/04/2022,Cheesy,0,0,0,0,0,0
3218,24/04/2022,Chocy Lover,5,0,0,0,5,0
3219,24/04/2022,Cream Keju,2,0,1,0,1,1
3220,24/04/2022,Durian,2,0,0,0,2,0
3221,24/04/2022,Long Stik,1,0,1,0,0,1
3222,24/04/2022,Rapisa,2,0,1,0,1,1
3223,24/04/2022,Space Jam,4,0,0,0,4,0
3224,24/04/2022,Pisang Coklat,6,0,2,0,4,2
3225,24/04/2022,Kacang Merah,1,0,1,0,0,1
3226,24/04/2022,Vanilla,2,0,0,0,2,0
3227,24/04/2022,Banana,2,0,2,0,0,2
3228,24/04/2022,Mocca,0,0,0,0,0,0
3229,24/04/2022,Susu,0,0,0,0,0,0
3230,24/04/2022,Srikaya,0,0,0,0,0,0
3231,24/04/2022,Roman Tape,9,0,3,0,6,3
3232,24/04/2022,Donat,0,0,0,0,0,0
3233,24/04/2022,Krumpul,8,0,8,0,0,8
3234,24/04/2022,Tiramisu,11,0,2,0,9,2
3235,25/04/2022,Bronis Kukus,2,4,2,0,4,2
3236,25/04/2022,Bronis Oven,2,0,1,0,1,1
3237,25/04/2022,F 20,0,1,0,0,1,0
3238,25/04/2022,B 20,1,1,1,0,1,1
3239,25/04/2022,F Kacang,0,0,0,0,0,0
3240,25/04/2022,B Kacang,0,0,0,0,0,0
3241,25/04/2022,Marmer Kotak,1,0,0,0,1,0
3242,25/04/2022,Marmer Bulat,2,0,0,1,1,1
3243,25/04/2022,Pandan Kotak,1,0,1,0,0,1
3244,25/04/2022,Pandan Bulat,1,2,1,0,2,1
3245,25/04/2022,Chiffon Keju,0,0,0,0,0,0
3246,25/04/2022,Chiffon Biasa,0,0,0,0,0,0
3247,25/04/2022,Bakpia,0,0,0,0,0,0
3248,25/04/2022,Tawar,2,4,3,0,3,3
3249,25/04/2022,Taker,13,0,0,0,13,0
3250,25/04/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
3251,25/04/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
3252,25/04/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
3253,25/04/2022,Roll Nanas K,0,0,0,0,0,0
3254,25/04/2022,Roll Coklat B,0,0,0,0,0,0
3255,25/04/2022,Roll Coklat K,1,0,0,1,0,1
3256,25/04/2022,Cake Tape,1,3,0,0,4,0
3257,25/04/2022,Cake Spekuk,0,0,0,0,0,0
3258,25/04/2022,Cake Keju,3,2,1,0,4,1
3259,25/04/2022,Cake Keju Meses,3,2,3,0,2,3
3260,25/04/2022,Cake Meses,0,0,0,0,0,0
3261,25/04/2022,Aloha,1,2,0,0,3,0
3262,25/04/2022,Abon,5,3,6,0,2,6
3263,25/04/2022,Ayam,8,2,0,2,8,2
3264,25/04/2022,Almond,0,0,0,0,0,0
3265,25/04/2022,Cocopandan,2,2,2,0,2,2
3266,25/04/2022,Cheesy,0,0,0,0,0,0
3267,25/04/2022,Chocy Lover,5,8,4,0,9,4
3268,25/04/2022,Cream Keju,1,2,0,0,3,0
3269,25/04/2022,Durian,2,2,2,0,2,2
3270,25/04/2022,Long Stik,0,2,0,0,2,0
3271,25/04/2022,Rapisa,1,2,0,0,3,0
3272,25/04/2022,Space Jam,4,2,4,0,2,4
3273,25/04/2022,Pisang Coklat,4,6,4,0,6,4
3274,25/04/2022,Kacang Merah,0,0,0,0,0,0
3275,25/04/2022,Vanilla,2,2,0,0,4,0
3276,25/04/2022,Banana,0,2,0,0,2,0
3277,25/04/2022,Mocca,0,0,0,0,0,0
3278,25/04/2022,Susu,0,0,0,0,0,0
3279,25/04/2022,Srikaya,0,0,0,0,0,0
3280,25/04/2022,Roman Tape,6,6,7,0,5,7
3281,25/04/2022,Donat,0,0,0,0,0,0
3282,25/04/2022,Krumpul,0,0,0,0,0,0
3283,25/04/2022,Tiramisu,9,0,0,0,9,0
3284,26/04/2022,Bronis Kukus,4,0,0,0,4,0
3285,26/04/2022,Bronis Oven,1,3,0,0,4,0
3286,26/04/2022,F 20,1,1,0,0,2,0
3287,26/04/2022,B 20,1,1,2,0,0,2
3288,26/04/2022,F Kacang,0,0,0,0,0,0
3289,26/04/2022,B Kacang,0,0,0,0,0,0
3290,26/04/2022,Marmer Kotak,1,1,0,0,2,0
3291,26/04/2022,Marmer Bulat,1,1,2,0,0,2
3292,26/04/2022,Pandan Kotak,0,1,1,0,0,1
3293,26/04/2022,Pandan Bulat,2,1,0,0,3,0
3294,26/04/2022,Chiffon Keju,0,0,0,0,0,0
3295,26/04/2022,Chiffon Biasa,0,0,0,0,0,0
3296,26/04/2022,Bakpia,0,0,0,0,0,0
3297,26/04/2022,Tawar,3,0,1,0,2,1
3298,26/04/2022,Taker,13,0,0,0,13,0
3299,26/04/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
3300,26/04/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
3301,26/04/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
3302,26/04/2022,Roll Nanas K,0,2,0,0,2,0
3303,26/04/2022,Roll Coklat B,0,0,0,0,0,0
3304,26/04/2022,Roll Coklat K,0,2,0,0,2,0
3305,26/04/2022,Cake Tape,4,0,3,0,1,3
3306,26/04/2022,Cake Spekuk,0,0,0,0,0,0
3307,26/04/2022,Cake Keju,4,2,4,0,2,4
3308,26/04/2022,Cake Keju Meses,2,2,4,0,0,4
3309,26/04/2022,Cake Meses,0,0,0,0,0,0
3310,26/04/2022,Aloha,3,0,1,0,2,1
3311,26/04/2022,Abon,2,0,0,0,2,0
3312,26/04/2022,Ayam,8,0,6,0,2,6
3313,26/04/2022,Almond,0,0,0,0,0,0
3314,26/04/2022,Cocopandan,2,0,0,0,2,0
3315,26/04/2022,Cheesy,0,0,0,0,0,0
3316,26/04/2022,Chocy Lover,9,0,1,0,8,1
3317,26/04/2022,Cream Keju,3,0,1,0,2,1
3318,26/04/2022,Durian,2,0,0,0,2,0
3319,26/04/2022,Long Stik,2,0,0,0,2,0
3320,26/04/2022,Rapisa,3,0,1,0,2,1
3321,26/04/2022,Space Jam,2,0,0,0,2,0
3322,26/04/2022,Pisang Coklat,6,0,0,0,6,0
3323,26/04/2022,Kacang Merah,0,0,0,0,0,0
3324,26/04/2022,Vanilla,4,0,1,0,3,1
3325,26/04/2022,Banana,2,0,0,0,2,0
3326,26/04/2022,Mocca,0,0,0,0,0,0
3327,26/04/2022,Susu,0,0,0,0,0,0
3328,26/04/2022,Srikaya,0,5,0,0,5,0
3329,26/04/2022,Roman Tape,5,0,0,0,5,0
3330,26/04/2022,Donat,0,0,0,0,0,0
3331,26/04/2022,Krumpul,0,0,0,0,0,0
3332,26/04/2022,Tiramisu,9,0,0,0,9,0
3333,27/04/2022,Bronis Kukus,4,3,1,0,6,1
3334,27/04/2022,Bronis Oven,4,0,0,0,4,0
3335,27/04/2022,F 20,2,1,0,0,3,0
3336,27/04/2022,B 20,0,1,0,0,1,0
3337,27/04/2022,F Kacang,0,0,0,0,0,0
3338,27/04/2022,B Kacang,0,0,0,0,0,0
3339,27/04/2022,Marmer Kotak,2,2,0,1,3,1
3340,27/04/2022,Marmer Bulat,0,1,0,0,1,0
3341,27/04/2022,Pandan Kotak,0,1,0,0,1,0
3342,27/04/2022,Pandan Bulat,3,1,3,0,1,3
3343,27/04/2022,Chiffon Keju,0,0,0,0,0,0
3344,27/04/2022,Chiffon Biasa,0,0,0,0,0,0
3345,27/04/2022,Bakpia,0,0,0,0,0,0
3346,27/04/2022,Tawar,2,4,2,0,4,2
3347,27/04/2022,Taker,13,0,0,0,13,0
3348,27/04/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
3349,27/04/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
3350,27/04/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
3351,27/04/2022,Roll Nanas K,2,0,0,0,2,0
3352,27/04/2022,Roll Coklat B,0,0,0,0,0,0
3353,27/04/2022,Roll Coklat K,2,0,0,0,2,0
3354,27/04/2022,Cake Tape,1,3,0,0,4,0
3355,27/04/2022,Cake Spekuk,0,0,0,0,0,0
3356,27/04/2022,Cake Keju,2,2,1,0,3,1
3357,27/04/2022,Cake Keju Meses,0,2,0,0,2,0
3358,27/04/2022,Cake Meses,0,0,0,0,0,0
3359,27/04/2022,Aloha,2,2,2,0,2,2
3360,27/04/2022,Abon,2,2,2,0,2,2
3361,27/04/2022,Ayam,2,2,1,0,3,1
3362,27/04/2022,Almond,0,0,0,0,0,0
3363,27/04/2022,Cocopandan,2,2,0,0,4,0
3364,27/04/2022,Cheesy,0,7,0,0,7,0
3365,27/04/2022,Chocy Lover,8,2,2,0,8,2
3366,27/04/2022,Cream Keju,2,2,2,0,2,2
3367,27/04/2022,Durian,2,2,0,0,4,0
3368,27/04/2022,Long Stik,2,2,2,0,2,2
3369,27/04/2022,Rapisa,2,2,0,0,4,0
3370,27/04/2022,Space Jam,2,2,2,0,2,2
3371,27/04/2022,Pisang Coklat,6,6,5,0,7,5
3372,27/04/2022,Kacang Merah,0,2,2,0,0,2
3373,27/04/2022,Vanilla,2,2,2,0,2,2
3374,27/04/2022,Banana,2,2,0,0,4,0
3375,27/04/2022,Mocca,0,0,0,0,0,0
3376,27/04/2022,Susu,0,0,0,0,0,0
3377,27/04/2022,Srikaya,5,0,1,0,4,1
3378,27/04/2022,Roman Tape,4,6,2,0,8,2
3379,27/04/2022,Donat,2,0,2,0,0,2
3380,27/04/2022,Krumpul,0,4,0,0,4,0
3381,27/04/2022,Tiramisu,9,0,1,0,8,1
3382,28/04/2022,Bronis Kukus,6,0,6,0,0,6
3383,28/04/2022,Bronis Oven,4,12,1,0,15,1
3384,28/04/2022,F 20,3,0,2,0,1,2
3385,28/04/2022,B 20,1,0,1,0,0,1
3386,28/04/2022,F Kacang,0,0,0,0,0,0
3387,28/04/2022,B Kacang,0,0,0,0,0,0
3388,28/04/2022,Marmer Kotak,0,0,0,0,0,0
3389,28/04/2022,Marmer Bulat,1,0,1,0,0,1
3390,28/04/2022,Pandan Kotak,1,0,1,0,0,1
3391,28/04/2022,Pandan Bulat,1,0,1,0,0,1
3392,28/04/2022,Chiffon Keju,0,0,0,0,0,0
3393,28/04/2022,Chiffon Biasa,0,0,0,0,0,0
3394,28/04/2022,Bakpia,0,0,0,0,0,0
3395,28/04/2022,Tawar,4,0,2,0,2,2
3396,28/04/2022,Taker,13,0,0,0,13,0
3397,28/04/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
3398,28/04/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
3399,28/04/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
3400,28/04/2022,Roll Nanas K,2,0,2,0,0,2
3401,28/04/2022,Roll Coklat B,0,0,0,0,0,0
3402,28/04/2022,Roll Coklat K,2,0,2,0,0,2
3403,28/04/2022,Cake Tape,4,0,1,0,3,1
3404,28/04/2022,Cake Spekuk,0,0,0,0,0,0
3405,28/04/2022,Cake Keju,3,0,2,0,1,2
3406,28/04/2022,Cake Keju Meses,2,0,1,0,1,1
3407,28/04/2022,Cake Meses,0,0,0,0,0,0
3408,28/04/2022,Aloha,2,0,1,0,1,1
3409,28/04/2022,Abon,1,0,1,0,0,1
3410,28/04/2022,Ayam,3,0,1,0,2,1
3411,28/04/2022,Almond,0,4,0,0,4,0
3412,28/04/2022,Cocopandan,4,0,3,0,1,3
3413,28/04/2022,Cheesy,7,0,4,0,3,4
3414,28/04/2022,Chocy Lover,8,0,7,0,1,7
3415,28/04/2022,Cream Keju,2,0,0,0,2,0
3416,28/04/2022,Durian,4,0,2,0,2,2
3417,28/04/2022,Long Stik,2,0,0,0,2,0
3418,28/04/2022,Rapisa,4,0,1,0,3,1
3419,28/04/2022,Space Jam,2,0,0,0,2,0
3420,28/04/2022,Pisang Coklat,7,0,5,0,2,5
3421,28/04/2022,Kacang Merah,0,2,2,0,0,2
3422,28/04/2022,Vanilla,2,0,1,0,1,1
3423,28/04/2022,Banana,4,0,2,0,2,2
3424,28/04/2022,Mocca,0,0,0,0,0,0
3425,28/04/2022,Susu,0,0,0,0,0,0
3426,28/04/2022,Srikaya,4,0,3,0,1,3
3427,28/04/2022,Roman Tape,8,0,4,0,4,4
3428,28/04/2022,Donat,0,0,0,0,0,0
3429,28/04/2022,Krumpul,4,0,1,0,3,1
3430,28/04/2022,Tiramisu,8,0,1,0,7,1
3431,29/04/2022,Bronis Kukus,0,4,4,0,0,4
3432,29/04/2022,Bronis Oven,15,0,0,1,14,1
3433,29/04/2022,F 20,1,0,1,0,0,1
3434,29/04/2022,B 20,0,0,0,0,0,0
3435,29/04/2022,F Kacang,0,0,0,0,0,0
3436,29/04/2022,B Kacang,0,0,0,0,0,0
3437,29/04/2022,Marmer Kotak,0,3,3,0,0,3
3438,29/04/2022,Marmer Bulat,0,1,0,0,1,0
3439,29/04/2022,Pandan Kotak,0,1,1,0,0,1
3440,29/04/2022,Pandan Bulat,0,1,0,0,1,0
3441,29/04/2022,Chiffon Keju,0,0,0,0,0,0
3442,29/04/2022,Chiffon Biasa,0,0,0,0,0,0
3443,29/04/2022,Bakpia,0,0,0,0,0,0
3444,29/04/2022,Tawar,2,0,2,0,0,2
3445,29/04/2022,Taker,13,0,3,0,10,3
3446,29/04/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
3447,29/04/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
3448,29/04/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
3449,29/04/2022,Roll Nanas K,0,0,0,0,0,0
3450,29/04/2022,Roll Coklat B,0,0,0,0,0,0
3451,29/04/2022,Roll Coklat K,0,0,0,0,0,0
3452,29/04/2022,Cake Tape,3,0,2,0,1,2
3453,29/04/2022,Cake Spekuk,0,0,0,0,0,0
3454,29/04/2022,Cake Keju,1,0,1,0,0,1
3455,29/04/2022,Cake Keju Meses,1,0,0,0,1,0
3456,29/04/2022,Cake Meses,0,0,0,0,0,0
3457,29/04/2022,Aloha,1,0,1,0,0,1
3458,29/04/2022,Abon,0,3,0,0,3,0
3459,29/04/2022,Ayam,1,0,0,0,1,0
3460,29/04/2022,Almond,4,0,1,3,0,4
3461,29/04/2022,Cocopandan,1,0,1,0,0,1
3462,29/04/2022,Cheesy,3,0,3,0,0,3
3463,29/04/2022,Chocy Lover,1,2,0,0,3,0
3464,29/04/2022,Cream Keju,2,0,2,0,0,2
3465,29/04/2022,Durian,2,2,2,0,2,2
3466,29/04/2022,Long Stik,2,0,1,0,1,1
3467,29/04/2022,Rapisa,3,2,1,1,3,2
3468,29/04/2022,Space Jam,2,0,2,0,0,2
3469,29/04/2022,Pisang Coklat,2,3,2,0,3,2
3470,29/04/2022,Kacang Merah,0,2,0,0,2,0
3471,29/04/2022,Vanilla,1,0,1,0,0,1
3472,29/04/2022,Banana,2,0,0,0,2,0
3473,29/04/2022,Mocca,0,0,0,0,0,0
3474,29/04/2022,Susu,0,5,2,1,2,3
3475,29/04/2022,Srikaya,1,0,0,0,1,0
3476,29/04/2022,Roman Tape,4,0,2,0,2,2
3477,29/04/2022,Donat,0,0,0,0,0,0
3478,29/04/2022,Krumpul,3,0,2,0,1,2
3479,29/04/2022,Tiramisu,7,0,1,0,6,1
3480,30/04/2022,Bronis Kukus,0,3,1,2,0,3
3481,30/04/2022,Bronis Oven,14,0,11,0,3,11
3482,30/04/2022,F 20,0,2,0,0,2,0
3483,30/04/2022,B 20,0,0,0,0,0,0
3484,30/04/2022,F Kacang,0,0,0,0,0,0
3485,30/04/2022,B Kacang,0,0,0,0,0,0
3486,30/04/2022,Marmer Kotak,0,0,0,0,0,0
3487,30/04/2022,Marmer Bulat,1,0,1,0,0,1
3488,30/04/2022,Pandan Kotak,0,1,1,0,0,1
3489,30/04/2022,Pandan Bulat,1,1,0,0,2,0
3490,30/04/2022,Chiffon Keju,0,0,0,0,0,0
3491,30/04/2022,Chiffon Biasa,0,0,0,0,0,0
3492,30/04/2022,Bakpia,0,0,0,0,0,0
3493,30/04/2022,Tawar,0,0,0,0,0,0
3494,30/04/2022,Taker,13,0,3,0,10,3
3495,30/04/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
3496,30/04/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
3497,30/04/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
3498,30/04/2022,Roll Nanas K,0,2,2,0,0,2
3499,30/04/2022,Roll Coklat B,0,0,0,0,0,0
3500,30/04/2022,Roll Coklat K,0,2,2,0,0,2
3501,30/04/2022,Cake Tape,1,0,1,0,0,1
3502,30/04/2022,Cake Spekuk,0,0,0,0,0,0
3503,30/04/2022,Cake Keju,0,2,2,0,0,2
3504,30/04/2022,Cake Keju Meses,1,0,1,0,0,1
3505,30/04/2022,Cake Meses,0,0,0,0,0,0
3506,30/04/2022,Aloha,0,0,0,0,0,0
3507,30/04/2022,Abon,3,0,3,0,0,3
3508,30/04/2022,Ayam,1,0,0,0,1,0
3509,30/04/2022,Almond,0,0,0,0,0,0
3510,30/04/2022,Cocopandan,0,0,0,0,0,0
3511,30/04/2022,Cheesy,0,0,0,0,0,0
3512,30/04/2022,Chocy Lover,3,0,2,0,1,2
3513,30/04/2022,Cream Keju,1,0,0,0,1,0
3514,30/04/2022,Durian,2,0,2,0,0,2
3515,30/04/2022,Long Stik,1,0,1,0,0,1
3516,30/04/2022,Rapisa,3,0,1,0,2,1
3517,30/04/2022,Space Jam,0,0,0,0,0,0
3518,30/04/2022,Pisang Coklat,3,8,11,0,0,11
3519,30/04/2022,Kacang Merah,2,0,2,0,0,2
3520,30/04/2022,Vanilla,0,0,0,0,0,0
3521,30/04/2022,Banana,2,0,0,0,2,0
3522,30/04/2022,Mocca,0,0,0,0,0,0
3523,30/04/2022,Susu,2,0,2,0,0,2
3524,30/04/2022,Srikaya,1,0,0,0,1,0
3525,30/04/2022,Roman Tape,2,0,1,0,1,1
3526,30/04/2022,Donat,0,0,0,0,0,0
3527,30/04/2022,Krumpul,1,4,5,0,0,5
3528,30/04/2022,Tiramisu,7,0,1,0,6,1
3529,06/05/2022,F Kacang,0,0,0,0,0,0
3530,06/05/2022,B Kacang,0,0,0,0,0,0
3531,06/05/2022,Marmer Kotak,0,1,1,0,0,1
3532,06/05/2022,Marmer Bulat,0,1,0,0,1,0
3533,06/05/2022,Pandan Kotak,0,1,1,0,0,1
3534,06/05/2022,Pandan Bulat,0,1,1,0,0,1
3535,06/05/2022,Chiffon Keju,0,0,0,0,0,0
3536,06/05/2022,Chiffon Biasa,0,1,0,0,1,0
3537,06/05/2022,Bakpia,0,0,0,0,0,0
3538,06/05/2022,Tawar,4,0,2,0,2,2
3539,06/05/2022,Taker,10,0,0,0,10,0
3540,06/05/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
3541,06/05/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
3542,06/05/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
3543,06/05/2022,Roll Nanas K,0,2,2,0,0,2
3544,06/05/2022,Roll Coklat B,0,0,0,0,0,0
3545,06/05/2022,Roll Coklat K,0,0,0,0,0,0
3546,06/05/2022,Cake Tape,0,3,3,0,0,3
3547,06/05/2022,Cake Spekuk,0,0,0,0,0,0
3548,06/05/2022,Cake Keju,0,2,2,0,0,2
3549,06/05/2022,Cake Keju Meses,0,2,2,0,0,2
3550,06/05/2022,Cake Meses,0,0,0,0,0,0
3551,06/05/2022,Aloha,2,0,2,0,0,2
3552,06/05/2022,Abon,2,0,0,0,2,0
3553,06/05/2022,Ayam,2,0,2,0,0,2
3554,06/05/2022,Almond,0,0,0,0,0,0
3555,06/05/2022,Cocopandan,2,0,1,0,1,1
3556,06/05/2022,Cheesy,0,0,0,0,0,0
3557,06/05/2022,Chocy Lover,2,0,2,0,0,2
3558,06/05/2022,Cream Keju,2,0,1,0,1,1
3559,06/05/2022,Durian,2,0,2,0,0,2
3560,06/05/2022,Long Stik,2,0,2,0,0,2
3561,06/05/2022,Rapisa,2,0,0,0,2,0
3562,06/05/2022,Space Jam,2,0,2,0,0,2
3563,06/05/2022,Pisang Coklat,6,0,4,0,2,4
3564,06/05/2022,Kacang Merah,2,0,2,0,0,2
3565,06/05/2022,Vanilla,1,0,1,0,0,1
3566,06/05/2022,Banana,2,0,2,0,0,2
3567,06/05/2022,Mocca,0,0,0,0,0,0
3568,06/05/2022,Susu,0,0,0,0,0,0
3569,06/05/2022,Srikaya,0,0,0,0,0,0
3570,06/05/2022,Roman Tape,0,6,3,0,3,3
3571,06/05/2022,Donat,0,0,0,0,0,0
3572,06/05/2022,Krumpul,0,0,0,0,0,0
3573,06/05/2022,Tiramisu,4,0,0,0,4,0
3574,07/05/2022,Bronis Kukus,0,4,4,0,0,4
3575,07/05/2022,Bronis Oven,3,0,0,0,3,0
3576,07/05/2022,F 20,0,1,0,0,1,0
3577,07/05/2022,B 20,0,1,0,0,1,0
3578,07/05/2022,F Kacang,0,0,0,0,0,0
3579,07/05/2022,B Kacang,0,0,0,0,0,0
3580,07/05/2022,Marmer Kotak,0,1,0,0,1,0
3581,07/05/2022,Marmer Bulat,1,1,1,0,1,1
3582,07/05/2022,Pandan Kotak,0,1,1,0,0,1
3583,07/05/2022,Pandan Bulat,0,1,1,0,0,1
3584,07/05/2022,Chiffon Keju,0,0,0,0,0,0
3585,07/05/2022,Chiffon Biasa,1,0,0,0,1,0
3586,07/05/2022,Bakpia,0,0,0,0,0,0
3587,07/05/2022,Tawar,2,4,2,0,4,2
3588,07/05/2022,Taker,10,0,1,0,9,1
3589,07/05/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
3590,07/05/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
3591,07/05/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
3592,07/05/2022,Roll Nanas K,0,1,0,0,1,0
3593,07/05/2022,Roll Coklat B,0,0,0,0,0,0
3594,07/05/2022,Roll Coklat K,0,2,1,0,1,1
3595,07/05/2022,Cake Tape,0,4,4,0,0,4
3596,07/05/2022,Cake Spekuk,0,2,0,0,2,0
3597,07/05/2022,Cake Keju,0,2,1,0,1,1
3598,07/05/2022,Cake Keju Meses,0,2,1,0,1,1
3599,07/05/2022,Cake Meses,0,0,0,0,0,0
3600,07/05/2022,Aloha,0,2,0,0,2,0
3601,07/05/2022,Abon,2,2,1,0,3,1
3602,07/05/2022,Ayam,0,2,0,0,2,0
3603,07/05/2022,Almond,6,0,0,0,6,0
3604,07/05/2022,Cocopandan,1,2,0,0,3,0
3605,07/05/2022,Cheesy,0,0,0,0,0,0
3606,07/05/2022,Chocy Lover,0,0,0,0,0,0
3607,07/05/2022,Cream Keju,1,2,1,0,2,1
3608,07/05/2022,Durian,0,2,0,0,2,0
3609,07/05/2022,Long Stik,0,2,0,0,2,0
3610,07/05/2022,Rapisa,2,2,1,0,3,1
3611,07/05/2022,Space Jam,0,2,0,0,2,0
3612,07/05/2022,Pisang Coklat,2,5,1,0,6,1
3613,07/05/2022,Kacang Merah,0,2,0,0,2,0
3614,07/05/2022,Vanilla,0,0,0,0,0,0
3615,07/05/2022,Banana,0,2,0,0,2,0
3616,07/05/2022,Mocca,0,0,0,0,0,0
3617,07/05/2022,Susu,0,0,0,0,0,0
3618,07/05/2022,Srikaya,0,0,0,0,0,0
3619,07/05/2022,Roman Tape,3,0,3,0,0,3
3620,07/05/2022,Donat,0,2,0,0,2,0
3621,07/05/2022,Krumpul,0,4,0,0,4,0
3622,07/05/2022,Tiramisu,4,0,0,0,4,0
3623,08/05/2022,Bronis Kukus,0,0,0,0,0,0
3624,08/05/2022,Bronis Oven,3,0,0,0,3,0
3625,08/05/2022,F 20,1,0,0,0,0,0
3626,08/05/2022,B 20,1,0,1,0,0,1
3627,08/05/2022,F Kacang,0,0,0,0,0,0
3628,08/05/2022,B Kacang,0,0,0,0,0,0
3629,08/05/2022,Marmer Kotak,1,0,1,0,0,1
3630,08/05/2022,Marmer Bulat,1,0,1,0,0,1
3631,08/05/2022,Pandan Kotak,0,0,0,0,0,0
3632,08/05/2022,Pandan Bulat,0,0,0,0,0,0
3633,08/05/2022,Chiffon Keju,0,0,0,0,0,0
3634,08/05/2022,Chiffon Biasa,1,0,1,0,0,1
3635,08/05/2022,Bakpia,0,0,0,0,0,0
3636,08/05/2022,Tawar,3,0,2,0,1,2
3637,08/05/2022,Taker,9,0,0,0,9,0
3638,08/05/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
3639,08/05/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
3640,08/05/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
3641,08/05/2022,Roll Nanas K,0,0,0,0,1,0
3642,08/05/2022,Roll Coklat B,0,0,0,0,0,0
3643,08/05/2022,Roll Coklat K,1,0,0,0,0,0
3644,08/05/2022,Cake Tape,0,0,0,0,0,0
3645,08/05/2022,Cake Spekuk,2,0,0,0,2,0
3646,08/05/2022,Cake Keju,1,0,1,0,0,1
3647,08/05/2022,Cake Keju Meses,1,0,1,0,0,1
3648,08/05/2022,Cake Meses,0,0,0,0,0,0
3649,08/05/2022,Aloha,2,0,0,0,2,0
3650,08/05/2022,Abon,3,0,0,1,2,1
3651,08/05/2022,Ayam,2,0,0,0,2,0
3652,08/05/2022,Almond,0,0,0,0,4,0
3653,08/05/2022,Cocopandan,3,0,1,0,2,1
3654,08/05/2022,Cheesy,0,0,0,0,0,0
3655,08/05/2022,Chocy Lover,0,7,3,0,4,3
3656,08/05/2022,Cream Keju,2,0,0,0,2,0
